


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust (# > 1.0 Mikrom)	EDAQ_Volts	pH_disabled	Na_disabled	SO4_disabled	Ca_disabled	H2O2_disabled	NH4_disabled	MQ/SPLE	NEW BAG	BREAK	LOG	
07/09/2022	13:43:12	1662529392.668611050	2794.0	Sample	Sample	9.8810E-1	-1.0000E+0	0.0000E+0	8.1000E-1	2.4300E+1	2.2600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:13	1662529393.668668270	2795.0	Sample	Sample	1.0818E+0	-1.0000E+0	0.0000E+0	8.0000E-1	2.4300E+1	2.4900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:14	1662529394.668725490	2796.0	Sample	Sample	9.7945E-1	-1.0000E+0	0.0000E+0	8.0000E-1	2.4300E+1	2.4300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:15	1662529395.667782780	2797.0	Sample	Sample	1.1490E+0	-1.0000E+0	0.0000E+0	8.0000E-1	2.4300E+1	1.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:16	1662529396.668839930	2798.0	Sample	Sample	1.0235E+0	-1.0000E+0	0.0000E+0	8.1000E-1	2.4300E+1	2.0900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:17	1662529397.668897150	2799.0	Sample	Sample	9.6830E-1	-1.0000E+0	0.0000E+0	8.3000E-1	2.4300E+1	1.9600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:18	1662529398.668954370	2800.0	Sample	Sample	1.1956E+0	-1.0000E+0	0.0000E+0	8.6000E-1	2.4300E+1	1.8500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:19	1662529399.669011590	2801.0	Sample	Sample	1.1218E+0	-1.0000E+0	0.0000E+0	8.8000E-1	2.4300E+1	1.4500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:20	1662529400.669068810	2802.0	Sample	Sample	9.6950E-1	-1.0000E+0	0.0000E+0	9.2000E-1	2.4300E+1	1.5000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:21	1662529401.668125630	2803.0	Sample	Sample	1.0627E+0	-1.0000E+0	0.0000E+0	9.5000E-1	2.4300E+1	1.2800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:22	1662529402.668182850	2804.0	Sample	Sample	1.1502E+0	-1.0000E+0	0.0000E+0	9.7000E-1	2.4300E+1	1.1200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:23	1662529403.668240070	2805.0	Sample	Sample	9.7110E-1	-1.0000E+0	0.0000E+0	1.0000E+0	2.4300E+1	1.4800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:24	1662529404.668297290	2806.0	Sample	Sample	1.0025E+0	-1.0000E+0	0.0000E+0	1.0200E+0	2.4300E+1	1.2100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:25	1662529405.668354510	2807.0	Sample	Sample	1.2847E+0	-1.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.0600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:26	1662529406.668411730	2808.0	Sample	Sample	9.7870E-1	-1.0000E+0	0.0000E+0	1.0700E+0	2.4300E+1	1.3000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:27	1662529407.668468950	2809.0	Sample	Sample	9.2500E-1	-1.0000E+0	0.0000E+0	1.0800E+0	2.4300E+1	1.1000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:28	1662529408.668526170	2810.0	Sample	Sample	1.2926E+0	-1.0000E+0	0.0000E+0	1.0800E+0	2.4300E+1	1.2600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:29	1662529409.668583390	2811.0	Sample	Sample	9.6075E-1	-1.0000E+0	0.0000E+0	1.1000E+0	2.4300E+1	1.1200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:30	1662529410.668640610	2812.0	Sample	Sample	9.5175E-1	-1.0000E+0	0.0000E+0	1.1000E+0	2.4300E+1	1.3500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:31	1662529411.668697830	2813.0	Sample	Sample	1.0646E+0	-1.0000E+0	0.0000E+0	1.1000E+0	2.4300E+1	1.2900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:32	1662529412.668755050	2814.0	Sample	Sample	1.0599E+0	-1.0000E+0	0.0000E+0	1.0900E+0	2.4300E+1	1.2000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:33	1662529413.668812270	2815.0	Sample	Sample	1.0267E+0	-1.0000E+0	0.0000E+0	1.0800E+0	2.4300E+1	1.3200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:34	1662529414.667869090	2816.0	Sample	Sample	1.0102E+0	-1.0000E+0	0.0000E+0	1.0800E+0	2.4300E+1	1.3900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:35	1662529415.668926720	2817.0	Sample	Sample	1.2891E+0	-1.0000E+0	0.0000E+0	1.0600E+0	2.4300E+1	1.3800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:36	1662529416.668983940	2818.0	Sample	Sample	1.1030E+0	-1.0000E+0	0.0000E+0	1.0600E+0	2.4300E+1	1.3100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:37	1662529417.669041160	2819.0	Sample	Sample	1.0023E+0	-1.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.3700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:38	1662529418.668097970	2820.0	Sample	Sample	1.2329E+0	-1.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.4000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:39	1662529419.668155190	2821.0	Sample	Sample	1.2435E+0	-1.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.2700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:40	1662529420.668212410	2822.0	Sample	Sample	9.9585E-1	-2.0000E+0	1.0000E+0	1.0400E+0	2.4300E+1	1.1200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:41	1662529421.668269630	2823.0	Sample	Sample	1.0687E+0	-2.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.1600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:42	1662529422.668326850	2824.0	Sample	Sample	1.2870E+0	-2.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.1100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:43	1662529423.668384070	2825.0	Sample	Sample	9.9370E-1	-2.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.0400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:44	1662529424.668441300	2826.0	Sample	Sample	1.1290E+0	-2.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	8.3000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:45	1662529425.668498520	2827.0	Sample	Sample	1.1447E+0	-2.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.3500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:46	1662529426.668555740	2828.0	Sample	Sample	9.7600E-1	-3.0000E+0	1.0000E+0	1.0400E+0	2.4300E+1	9.8000E+1	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:47	1662529427.668612960	2829.0	Sample	Sample	9.9915E-1	-3.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.1000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:48	1662529428.668670180	2830.0	Sample	Sample	1.1340E+0	-3.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.0500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:49	1662529429.668727400	2831.0	Sample	Sample	9.8215E-1	-3.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.4500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:50	1662529430.668784620	2832.0	Sample	Sample	1.2458E+0	-3.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.0200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:51	1662529431.668841840	2833.0	Sample	Sample	1.0983E+0	-3.0000E+0	0.0000E+0	1.0400E+0	2.4300E+1	1.4100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:52	1662529432.668899060	2834.0	Sample	Sample	9.6355E-1	-3.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.3600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:53	1662529433.668956280	2835.0	Sample	Sample	1.2197E+0	-3.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.1600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:54	1662529434.669013500	2836.0	Sample	Sample	1.1397E+0	-3.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.1200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:55	1662529435.669070720	2837.0	Sample	Sample	9.5655E-1	-3.0000E+0	0.0000E+0	1.0500E+0	2.4300E+1	1.5400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:56	1662529436.668127540	2838.0	Sample	Sample	1.0300E+0	-3.0000E+0	0.0000E+0	1.0300E+0	2.4300E+1	1.2600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:57	1662529437.668184760	2839.0	Sample	Sample	1.2438E+0	-3.0000E+0	0.0000E+0	1.0300E+0	2.4300E+1	1.4100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:58	1662529438.668241980	2840.0	Sample	Sample	9.5620E-1	-3.0000E+0	0.0000E+0	1.0200E+0	2.4300E+1	1.4200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:43:59	1662529439.668299200	2841.0	Sample	Sample	9.6195E-1	-3.0000E+0	0.0000E+0	1.0000E+0	2.4300E+1	1.4900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:00	1662529440.668356420	2842.0	Sample	Sample	1.2964E+0	-3.0000E+0	0.0000E+0	1.0000E+0	2.4300E+1	1.8000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:01	1662529441.668413640	2843.0	Sample	Sample	9.9200E-1	-3.0000E+0	0.0000E+0	9.8000E-1	2.4300E+1	2.1000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:02	1662529442.667470930	2844.0	Sample	Sample	9.4930E-1	-3.0000E+0	0.0000E+0	9.8000E-1	2.4300E+1	2.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:03	1662529443.668528080	2845.0	Sample	Sample	1.2357E+0	-3.0000E+0	0.0000E+0	9.7000E-1	2.4300E+1	1.9300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:04	1662529444.668585300	2846.0	Sample	Sample	1.1213E+0	9.2000E+1	-9.5000E+1	9.7000E-1	2.4300E+1	1.9200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:05	1662529445.668642520	2847.0	Sample	Sample	9.8010E-1	8.8660E+3	-8.7740E+3	9.7000E-1	2.4300E+1	1.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:06	1662529446.668699740	2848.0	Sample	Sample	1.0131E+0	9.4250E+3	-5.5900E+2	9.5000E-1	2.4300E+1	2.3900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:07	1662529447.668756960	2849.0	Sample	Sample	1.1290E+0	1.6647E+4	-7.2220E+3	9.5000E-1	2.4300E+1	2.0100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:08	1662529448.668814180	2850.0	Sample	Sample	1.0738E+0	1.2916E+4	3.7310E+3	9.3000E-1	2.4300E+1	1.9200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:09	1662529449.668871400	2851.0	Sample	Sample	9.8930E-1	1.6295E+4	-3.3790E+3	9.3000E-1	2.4300E+1	1.8400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:10	1662529450.668928620	2852.0	Sample	Sample	1.3013E+0	1.6098E+4	1.9700E+2	9.2000E-1	2.4300E+1	1.8600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:11	1662529451.668985840	2853.0	Sample	Sample	1.0751E+0	1.6079E+4	1.9000E+1	9.2000E-1	2.4300E+1	1.7000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:12	1662529452.669043060	2854.0	Sample	Sample	1.0026E+0	1.6061E+4	1.8000E+1	9.2000E-1	2.4300E+1	1.3400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:13	1662529453.668099880	2855.0	Sample	Sample	1.2993E+0	1.6049E+4	1.2000E+1	9.0000E-1	2.4300E+1	1.5800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:14	1662529454.668157100	2856.0	Sample	Sample	1.2697E+0	1.6032E+4	1.7000E+1	9.0000E-1	2.4300E+1	1.6800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:15	1662529455.667214390	2857.0	Sample	Sample	9.9140E-1	1.6014E+4	1.8000E+1	9.0000E-1	2.4300E+1	1.4300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:16	1662529456.668271540	2858.0	Sample	Sample	1.0542E+0	1.5996E+4	1.8000E+1	9.0000E-1	2.4300E+1	1.3500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:17	1662529457.668328760	2859.0	Sample	Sample	1.2816E+0	1.5979E+4	1.7000E+1	9.2000E-1	2.4300E+1	1.2900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:18	1662529458.668385980	2860.0	Sample	Sample	9.7940E-1	1.5961E+4	1.8000E+1	9.3000E-1	2.4400E+1	1.3600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:19	1662529459.668443200	2861.0	Sample	Sample	1.0844E+0	1.5943E+4	1.8000E+1	9.6000E-1	2.4400E+1	1.1900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:20	1662529460.668500420	2862.0	Sample	Sample	1.1577E+0	1.5926E+4	1.7000E+1	1.0000E+0	2.4400E+1	1.2400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:21	1662529461.668557640	2863.0	Sample	Sample	9.8640E-1	1.5908E+4	1.8000E+1	1.0500E+0	2.4400E+1	1.1500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:22	1662529462.668614860	2864.0	Sample	Sample	1.1258E+0	1.5891E+4	1.7000E+1	1.0800E+0	2.4400E+1	1.0700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:23	1662529463.668672080	2865.0	Sample	Sample	1.0609E+0	1.5873E+4	1.8000E+1	1.1300E+0	2.4400E+1	1.0400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:24	1662529464.668729300	2866.0	Sample	Sample	9.7180E-1	1.5856E+4	1.7000E+1	1.1800E+0	2.4400E+1	1.1600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:25	1662529465.668786530	2867.0	Sample	Sample	1.1206E+0	1.5839E+4	1.7000E+1	1.2300E+0	2.4400E+1	1.0300E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:26	1662529466.668843750	2868.0	Sample	Sample	1.1201E+0	1.5821E+4	1.8000E+1	1.2700E+0	2.4400E+1	1.2200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:27	1662529467.668900970	2869.0	Sample	Sample	9.6555E-1	1.5804E+4	1.7000E+1	1.3000E+0	2.4400E+1	1.4500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:28	1662529468.668958190	2870.0	Sample	Sample	1.1757E+0	1.5787E+4	1.7000E+1	1.3200E+0	2.4400E+1	1.8000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:29	1662529469.669015410	2871.0	Sample	Sample	1.2683E+0	1.5770E+4	1.7000E+1	1.3200E+0	2.4400E+1	2.0900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:30	1662529470.669072630	2872.0	Sample	Sample	9.6590E-1	1.5752E+4	1.8000E+1	1.3200E+0	2.4400E+1	2.5900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:31	1662529471.668129440	2873.0	Sample	Sample	9.5930E-1	1.5734E+4	1.8000E+1	1.3000E+0	2.4400E+1	2.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:32	1662529472.668186660	2874.0	Sample	Sample	1.2810E+0	1.5717E+4	1.7000E+1	1.2700E+0	2.4400E+1	3.6400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:33	1662529473.668243880	2875.0	Sample	Sample	9.6590E-1	1.5699E+4	1.8000E+1	1.2500E+0	2.4400E+1	3.9100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:34	1662529474.668301100	2876.0	Sample	Sample	9.1220E-1	1.5682E+4	1.7000E+1	1.2200E+0	2.4400E+1	4.1200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:35	1662529475.668358330	2877.0	Sample	Sample	1.2250E+0	1.5664E+4	1.8000E+1	1.1700E+0	2.4400E+1	4.9800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:36	1662529476.668415550	2878.0	Sample	Sample	9.8725E-1	1.5647E+4	1.7000E+1	1.1300E+0	2.4400E+1	5.7400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:37	1662529477.668472770	2879.0	Sample	Sample	9.5220E-1	1.5629E+4	1.8000E+1	1.1000E+0	2.4400E+1	5.1400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:38	1662529478.668529990	2880.0	Sample	Sample	1.1466E+0	1.5611E+4	1.8000E+1	1.0500E+0	2.4400E+1	5.2000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:39	1662529479.668587210	2881.0	Sample	Sample	1.1469E+0	1.5593E+4	1.8000E+1	1.0100E+0	2.4400E+1	5.9900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:40	1662529480.668644430	2882.0	Sample	Sample	9.8340E-1	1.5575E+4	1.8000E+1	9.8000E-1	2.4400E+1	5.4600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:41	1662529481.668701650	2883.0	Sample	Sample	1.0075E+0	1.5558E+4	1.7000E+1	9.5000E-1	2.4400E+1	5.0700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:42	1662529482.668758870	2884.0	Sample	Sample	1.1125E+0	1.5541E+4	1.7000E+1	9.3000E-1	2.4400E+1	5.0000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
07/09/2022	13:44:43	1662529483.668816090	2885.0	Sample	Sample	1.0712E+0	1.5523E+4	1.8000E+1	9.0000E-1	2.4400E+1	4.5500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
