


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	MQ/SPLE	NEW BAG	BREAK	LOG	
28/09/2022	11:04:13	1664334253.518479350	31.0	Blank	Blank	8.7080E-1	9.6590E+3	1.7000E+1	5.3000E-1	2.6600E+1	2.1400E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:14	1664334254.519536490	32.0	Blank	Blank	7.1580E-1	9.6410E+3	1.8000E+1	5.3000E-1	2.6600E+1	2.2800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:15	1664334255.519593720	33.0	Blank	Blank	9.4185E-1	9.6240E+3	1.7000E+1	5.2000E-1	2.6600E+1	1.7100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:16	1664334256.519650940	34.0	Blank	Blank	8.5845E-1	9.6060E+3	1.8000E+1	5.2000E-1	2.6600E+1	1.7200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:17	1664334257.519708160	35.0	Blank	Blank	8.2435E-1	9.5880E+3	1.8000E+1	5.2000E-1	2.6600E+1	1.6900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:18	1664334258.519765380	36.0	Blank	Blank	1.0313E+0	9.5710E+3	1.7000E+1	5.2000E-1	2.6600E+1	1.8200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:19	1664334259.519822600	37.0	Blank	Blank	9.9510E-1	9.5530E+3	1.8000E+1	5.2000E-1	2.6600E+1	1.4800E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:20	1664334260.519879820	38.0	Blank	Blank	8.4055E-1	9.5360E+3	1.7000E+1	5.2000E-1	2.6600E+1	1.6700E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:21	1664334261.519937040	39.0	Blank	Blank	7.7815E-1	9.5190E+3	1.7000E+1	5.2000E-1	2.6600E+1	1.7100E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:22	1664334262.519994260	40.0	Blank	Blank	9.4215E-1	9.5010E+3	1.8000E+1	5.2000E-1	2.6700E+1	1.6000E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:23	1664334263.520051480	41.0	Blank	Blank	8.1615E-1	9.4840E+3	1.7000E+1	5.2000E-1	2.6700E+1	1.4200E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:24	1664334264.520108700	42.0	Blank	Blank	9.2290E-1	9.4660E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.1900E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:25	1664334265.520165920	43.0	Blank	Blank	1.0390E+0	9.4480E+3	1.8000E+1	5.1000E-1	2.6700E+1	1.2600E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
28/09/2022	11:04:26	1664334266.519222740	44.0	Blank	Blank	9.5415E-1	9.4310E+3	1.7000E+1	5.1000E-1	2.6700E+1	1.2500E+2	-5.3218E+0	NaN	NaN	NaN	NaN	NaN	NaN	0.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
